name,address,city,website,schedule,longitude,latitude,distance_km,type,luxury,beach,wild,rating,long_buf,lat_buf
Camping Osuna,C. Jardines de Aranjuez s/n Madrid,Madrid,http://www.campingosuna.com/,Monday: 8:00 AM – 11:30 PM Tuesday: 8:00 AM – 11:30 PM Wednesday: 8:00 AM – 11:30 PM Thursday: 8:00 AM – 11:30 PM Friday: 8:00 AM – 11:30 PM Saturday: 8:00 AM – 11:30 PM Sunday: 8:00 AM – 11:30 PM,-3.6033611,40.4537342,9.458117357649856,City,Campsite,0,0,3.9,-3.7037902,40.4167754
Camping Osuna,C. Jardines de Aranjuez s/n Madrid,Alcalá de Henares,http://www.campingosuna.com/,Monday: 8:00 AM – 11:30 PM Tuesday: 8:00 AM – 11:30 PM Wednesday: 8:00 AM – 11:30 PM Thursday: 8:00 AM – 11:30 PM Friday: 8:00 AM – 11:30 PM Saturday: 8:00 AM – 11:30 PM Sunday: 8:00 AM – 11:30 PM,-3.6033611,40.4537342,20.181317405751084,Town,Campsite,0,0,3.9,-3.3688023,40.4843898
Camping Osuna,C. Jardines de Aranjuez s/n Madrid,Fuenlabrada,http://www.campingosuna.com/,Monday: 8:00 AM – 11:30 PM Tuesday: 8:00 AM – 11:30 PM Wednesday: 8:00 AM – 11:30 PM Thursday: 8:00 AM – 11:30 PM Friday: 8:00 AM – 11:30 PM Saturday: 8:00 AM – 11:30 PM Sunday: 8:00 AM – 11:30 PM,-3.6033611,40.4537342,24.87538277274473,Town,Campsite,0,0,3.9,-3.8035477,40.2902056
Camping Osuna,C. Jardines de Aranjuez s/n Madrid,Torrejón de Ardoz,http://www.campingosuna.com/,Monday: 8:00 AM – 11:30 PM Tuesday: 8:00 AM – 11:30 PM Wednesday: 8:00 AM – 11:30 PM Thursday: 8:00 AM – 11:30 PM Friday: 8:00 AM – 11:30 PM Saturday: 8:00 AM – 11:30 PM Sunday: 8:00 AM – 11:30 PM,-3.6033611,40.4537342,10.851164542794505,Town,Campsite,0,0,3.9,-3.4754967,40.4567552
Camping Osuna,C. Jardines de Aranjuez s/n Madrid,Parla,http://www.campingosuna.com/,Monday: 8:00 AM – 11:30 PM Tuesday: 8:00 AM – 11:30 PM Wednesday: 8:00 AM – 11:30 PM Thursday: 8:00 AM – 11:30 PM Friday: 8:00 AM – 11:30 PM Saturday: 8:00 AM – 11:30 PM Sunday: 8:00 AM – 11:30 PM,-3.6033611,40.4537342,28.066198174374595,Town,Campsite,0,0,3.9,-3.7739869,40.2373062
Camping Osuna,C. Jardines de Aranjuez s/n Madrid,Leganés,http://www.campingosuna.com/,Monday: 8:00 AM – 11:30 PM Tuesday: 8:00 AM – 11:30 PM Wednesday: 8:00 AM – 11:30 PM Thursday: 8:00 AM – 11:30 PM Friday: 8:00 AM – 11:30 PM Saturday: 8:00 AM – 11:30 PM Sunday: 8:00 AM – 11:30 PM,-3.6033611,40.4537342,19.489037234843238,Town,Campsite,0,0,3.9,-3.7686545,40.3319506
Camping Osuna,C. Jardines de Aranjuez s/n Madrid,Alcorcón,http://www.campingosuna.com/,Monday: 8:00 AM – 11:30 PM Tuesday: 8:00 AM – 11:30 PM Wednesday: 8:00 AM – 11:30 PM Thursday: 8:00 AM – 11:30 PM Friday: 8:00 AM – 11:30 PM Saturday: 8:00 AM – 11:30 PM Sunday: 8:00 AM – 11:30 PM,-3.6033611,40.4537342,22.451043996739042,Town,Campsite,0,0,3.9,-3.8278443,40.3468454
Camping Osuna,C. Jardines de Aranjuez s/n Madrid,Alcobendas,http://www.campingosuna.com/,Monday: 8:00 AM – 11:30 PM Tuesday: 8:00 AM – 11:30 PM Wednesday: 8:00 AM – 11:30 PM Thursday: 8:00 AM – 11:30 PM Friday: 8:00 AM – 11:30 PM Saturday: 8:00 AM – 11:30 PM Sunday: 8:00 AM – 11:30 PM,-3.6033611,40.4537342,9.708217848100976,Town,Campsite,0,0,3.9,-3.637224499999999,40.5372512
Camping Osuna,C. Jardines de Aranjuez s/n Madrid,Majadahonda,http://www.campingosuna.com/,Monday: 8:00 AM – 11:30 PM Tuesday: 8:00 AM – 11:30 PM Wednesday: 8:00 AM – 11:30 PM Thursday: 8:00 AM – 11:30 PM Friday: 8:00 AM – 11:30 PM Saturday: 8:00 AM – 11:30 PM Sunday: 8:00 AM – 11:30 PM,-3.6033611,40.4537342,22.581143026617312,Village,Campsite,0,1,3.9,-3.8683123,40.4737586
Camping Osuna,C. Jardines de Aranjuez s/n Madrid,Pozuelo de Alarcón,http://www.campingosuna.com/,Monday: 8:00 AM – 11:30 PM Tuesday: 8:00 AM – 11:30 PM Wednesday: 8:00 AM – 11:30 PM Thursday: 8:00 AM – 11:30 PM Friday: 8:00 AM – 11:30 PM Saturday: 8:00 AM – 11:30 PM Sunday: 8:00 AM – 11:30 PM,-3.6033611,40.4537342,17.323596170180394,Village,Campsite,0,0,3.9,-3.8074152,40.4475272
Camping Osuna,C. Jardines de Aranjuez s/n Madrid,San Sebastián de los Reyes,http://www.campingosuna.com/,Monday: 8:00 AM – 11:30 PM Tuesday: 8:00 AM – 11:30 PM Wednesday: 8:00 AM – 11:30 PM Thursday: 8:00 AM – 11:30 PM Friday: 8:00 AM – 11:30 PM Saturday: 8:00 AM – 11:30 PM Sunday: 8:00 AM – 11:30 PM,-3.6033611,40.4537342,11.844757980565252,Village,Campsite,0,0,3.9,-3.6261976,40.5589672
Camping Osuna,C. Jardines de Aranjuez s/n Madrid,Collado Villalba,http://www.campingosuna.com/,Monday: 8:00 AM – 11:30 PM Tuesday: 8:00 AM – 11:30 PM Wednesday: 8:00 AM – 11:30 PM Thursday: 8:00 AM – 11:30 PM Friday: 8:00 AM – 11:30 PM Saturday: 8:00 AM – 11:30 PM Sunday: 8:00 AM – 11:30 PM,-3.6033611,40.4537342,39.3427011396159,Village,Campsite,0,1,3.9,-4.0055605,40.6308775
Camping El Valle,Carretera M-610 Bustarviejo a Carr. de Miraflores km. 15 500 Bustarviejo,Madrid,http://www.sierranorte.com/camping-elvalle/contacta.php,Monday: 10:00 AM – 9:00 PM Tuesday: 10:00 AM – 9:00 PM Wednesday: 10:00 AM – 9:00 PM Thursday: 10:00 AM – 9:00 PM Friday: 10:00 AM – 9:00 PM Saturday: 10:00 AM – 9:00 PM Sunday: 10:00 AM – 9:00 PM,-3.7511179,40.84349040000001,47.55419251464518,City,Campsite,0,0,4.0,-3.7037902,40.4167754
Camping El Valle,Carretera M-610 Bustarviejo a Carr. de Miraflores km. 15 500 Bustarviejo,Alcalá de Henares,http://www.sierranorte.com/camping-elvalle/contacta.php,Monday: 10:00 AM – 9:00 PM Tuesday: 10:00 AM – 9:00 PM Wednesday: 10:00 AM – 9:00 PM Thursday: 10:00 AM – 9:00 PM Friday: 10:00 AM – 9:00 PM Saturday: 10:00 AM – 9:00 PM Sunday: 10:00 AM – 9:00 PM,-3.7511179,40.84349040000001,51.33559366835697,Town,Campsite,0,1,4.0,-3.3688023,40.4843898
Camping El Valle,Carretera M-610 Bustarviejo a Carr. de Miraflores km. 15 500 Bustarviejo,Torrejón de Ardoz,http://www.sierranorte.com/camping-elvalle/contacta.php,Monday: 10:00 AM – 9:00 PM Tuesday: 10:00 AM – 9:00 PM Wednesday: 10:00 AM – 9:00 PM Thursday: 10:00 AM – 9:00 PM Friday: 10:00 AM – 9:00 PM Saturday: 10:00 AM – 9:00 PM Sunday: 10:00 AM – 9:00 PM,-3.7511179,40.84349040000001,48.86481832218007,Town,Campsite,0,1,4.0,-3.4754967,40.4567552
Camping El Valle,Carretera M-610 Bustarviejo a Carr. de Miraflores km. 15 500 Bustarviejo,Alcobendas,http://www.sierranorte.com/camping-elvalle/contacta.php,Monday: 10:00 AM – 9:00 PM Tuesday: 10:00 AM – 9:00 PM Wednesday: 10:00 AM – 9:00 PM Thursday: 10:00 AM – 9:00 PM Friday: 10:00 AM – 9:00 PM Saturday: 10:00 AM – 9:00 PM Sunday: 10:00 AM – 9:00 PM,-3.7511179,40.84349040000001,35.34363863136294,Town,Campsite,0,1,4.0,-3.637224499999999,40.5372512
Camping El Valle,Carretera M-610 Bustarviejo a Carr. de Miraflores km. 15 500 Bustarviejo,Majadahonda,http://www.sierranorte.com/camping-elvalle/contacta.php,Monday: 10:00 AM – 9:00 PM Tuesday: 10:00 AM – 9:00 PM Wednesday: 10:00 AM – 9:00 PM Thursday: 10:00 AM – 9:00 PM Friday: 10:00 AM – 9:00 PM Saturday: 10:00 AM – 9:00 PM Sunday: 10:00 AM – 9:00 PM,-3.7511179,40.84349040000001,42.23696170874288,Village,Campsite,0,1,4.0,-3.8683123,40.4737586
Camping El Valle,Carretera M-610 Bustarviejo a Carr. de Miraflores km. 15 500 Bustarviejo,Pozuelo de Alarcón,http://www.sierranorte.com/camping-elvalle/contacta.php,Monday: 10:00 AM – 9:00 PM Tuesday: 10:00 AM – 9:00 PM Wednesday: 10:00 AM – 9:00 PM Thursday: 10:00 AM – 9:00 PM Friday: 10:00 AM – 9:00 PM Saturday: 10:00 AM – 9:00 PM Sunday: 10:00 AM – 9:00 PM,-3.7511179,40.84349040000001,44.22764312636361,Village,Campsite,0,1,4.0,-3.8074152,40.4475272
Camping El Valle,Carretera M-610 Bustarviejo a Carr. de Miraflores km. 15 500 Bustarviejo,San Sebastián de los Reyes,http://www.sierranorte.com/camping-elvalle/contacta.php,Monday: 10:00 AM – 9:00 PM Tuesday: 10:00 AM – 9:00 PM Wednesday: 10:00 AM – 9:00 PM Thursday: 10:00 AM – 9:00 PM Friday: 10:00 AM – 9:00 PM Saturday: 10:00 AM – 9:00 PM Sunday: 10:00 AM – 9:00 PM,-3.7511179,40.84349040000001,33.31295554297825,Village,Campsite,0,1,4.0,-3.6261976,40.5589672
Camping El Valle,Carretera M-610 Bustarviejo a Carr. de Miraflores km. 15 500 Bustarviejo,Collado Villalba,http://www.sierranorte.com/camping-elvalle/contacta.php,Monday: 10:00 AM – 9:00 PM Tuesday: 10:00 AM – 9:00 PM Wednesday: 10:00 AM – 9:00 PM Thursday: 10:00 AM – 9:00 PM Friday: 10:00 AM – 9:00 PM Saturday: 10:00 AM – 9:00 PM Sunday: 10:00 AM – 9:00 PM,-3.7511179,40.84349040000001,31.9276081000138,Village,Campsite,0,1,4.0,-4.0055605,40.6308775
Camping Madrid Arco Iris,M-501 7 1 Villaviciosa de Odón,Madrid,http://www.campingmadridarcoiris.com/,Monday: 8:00 AM – 10:00 PM Tuesday: 8:00 AM – 10:00 PM Wednesday: 8:00 AM – 10:00 PM Thursday: 8:00 AM – 10:00 PM Friday: 8:00 AM – 10:00 PM Saturday: 8:00 AM – 10:00 PM Sunday: 8:00 AM – 10:00 PM,-3.907052,40.3810174,17.70682278246619,City,Campsite,0,0,4.0,-3.7037902,40.4167754
Camping Madrid Arco Iris,M-501 7 1 Villaviciosa de Odón,Alcalá de Henares,http://www.campingmadridarcoiris.com/,Monday: 8:00 AM – 10:00 PM Tuesday: 8:00 AM – 10:00 PM Wednesday: 8:00 AM – 10:00 PM Thursday: 8:00 AM – 10:00 PM Friday: 8:00 AM – 10:00 PM Saturday: 8:00 AM – 10:00 PM Sunday: 8:00 AM – 10:00 PM,-3.907052,40.3810174,47.09210063041693,Town,Campsite,0,1,4.0,-3.3688023,40.4843898
Camping Madrid Arco Iris,M-501 7 1 Villaviciosa de Odón,Fuenlabrada,http://www.campingmadridarcoiris.com/,Monday: 8:00 AM – 10:00 PM Tuesday: 8:00 AM – 10:00 PM Wednesday: 8:00 AM – 10:00 PM Thursday: 8:00 AM – 10:00 PM Friday: 8:00 AM – 10:00 PM Saturday: 8:00 AM – 10:00 PM Sunday: 8:00 AM – 10:00 PM,-3.907052,40.3810174,13.38056349514773,Town,Campsite,0,0,4.0,-3.8035477,40.2902056
Camping Madrid Arco Iris,M-501 7 1 Villaviciosa de Odón,Torrejón de Ardoz,http://www.campingmadridarcoiris.com/,Monday: 8:00 AM – 10:00 PM Tuesday: 8:00 AM – 10:00 PM Wednesday: 8:00 AM – 10:00 PM Thursday: 8:00 AM – 10:00 PM Friday: 8:00 AM – 10:00 PM Saturday: 8:00 AM – 10:00 PM Sunday: 8:00 AM – 10:00 PM,-3.907052,40.3810174,37.579129179585316,Town,Campsite,0,1,4.0,-3.4754967,40.4567552
Camping Madrid Arco Iris,M-501 7 1 Villaviciosa de Odón,Parla,http://www.campingmadridarcoiris.com/,Monday: 8:00 AM – 10:00 PM Tuesday: 8:00 AM – 10:00 PM Wednesday: 8:00 AM – 10:00 PM Thursday: 8:00 AM – 10:00 PM Friday: 8:00 AM – 10:00 PM Saturday: 8:00 AM – 10:00 PM Sunday: 8:00 AM – 10:00 PM,-3.907052,40.3810174,19.560191182585637,Town,Campsite,0,0,4.0,-3.7739869,40.2373062
Camping Madrid Arco Iris,M-501 7 1 Villaviciosa de Odón,Leganés,http://www.campingmadridarcoiris.com/,Monday: 8:00 AM – 10:00 PM Tuesday: 8:00 AM – 10:00 PM Wednesday: 8:00 AM – 10:00 PM Thursday: 8:00 AM – 10:00 PM Friday: 8:00 AM – 10:00 PM Saturday: 8:00 AM – 10:00 PM Sunday: 8:00 AM – 10:00 PM,-3.907052,40.3810174,12.957755831818359,Town,Campsite,0,0,4.0,-3.7686545,40.3319506
Camping Madrid Arco Iris,M-501 7 1 Villaviciosa de Odón,Alcorcón,http://www.campingmadridarcoiris.com/,Monday: 8:00 AM – 10:00 PM Tuesday: 8:00 AM – 10:00 PM Wednesday: 8:00 AM – 10:00 PM Thursday: 8:00 AM – 10:00 PM Friday: 8:00 AM – 10:00 PM Saturday: 8:00 AM – 10:00 PM Sunday: 8:00 AM – 10:00 PM,-3.907052,40.3810174,7.724099436021698,Town,Campsite,0,0,4.0,-3.8278443,40.3468454
Camping Madrid Arco Iris,M-501 7 1 Villaviciosa de Odón,Alcobendas,http://www.campingmadridarcoiris.com/,Monday: 8:00 AM – 10:00 PM Tuesday: 8:00 AM – 10:00 PM Wednesday: 8:00 AM – 10:00 PM Thursday: 8:00 AM – 10:00 PM Friday: 8:00 AM – 10:00 PM Saturday: 8:00 AM – 10:00 PM Sunday: 8:00 AM – 10:00 PM,-3.907052,40.3810174,28.718834916680446,Town,Campsite,0,0,4.0,-3.637224499999999,40.5372512
Camping Madrid Arco Iris,M-501 7 1 Villaviciosa de Odón,Majadahonda,http://www.campingmadridarcoiris.com/,Monday: 8:00 AM – 10:00 PM Tuesday: 8:00 AM – 10:00 PM Wednesday: 8:00 AM – 10:00 PM Thursday: 8:00 AM – 10:00 PM Friday: 8:00 AM – 10:00 PM Saturday: 8:00 AM – 10:00 PM Sunday: 8:00 AM – 10:00 PM,-3.907052,40.3810174,10.810226738463395,Village,Campsite,0,0,4.0,-3.8683123,40.4737586
Camping Madrid Arco Iris,M-501 7 1 Villaviciosa de Odón,Pozuelo de Alarcón,http://www.campingmadridarcoiris.com/,Monday: 8:00 AM – 10:00 PM Tuesday: 8:00 AM – 10:00 PM Wednesday: 8:00 AM – 10:00 PM Thursday: 8:00 AM – 10:00 PM Friday: 8:00 AM – 10:00 PM Saturday: 8:00 AM – 10:00 PM Sunday: 8:00 AM – 10:00 PM,-3.907052,40.3810174,11.227675888399332,Village,Campsite,0,0,4.0,-3.8074152,40.4475272
Camping Madrid Arco Iris,M-501 7 1 Villaviciosa de Odón,San Sebastián de los Reyes,http://www.campingmadridarcoiris.com/,Monday: 8:00 AM – 10:00 PM Tuesday: 8:00 AM – 10:00 PM Wednesday: 8:00 AM – 10:00 PM Thursday: 8:00 AM – 10:00 PM Friday: 8:00 AM – 10:00 PM Saturday: 8:00 AM – 10:00 PM Sunday: 8:00 AM – 10:00 PM,-3.907052,40.3810174,30.94771234438261,Village,Campsite,0,1,4.0,-3.6261976,40.5589672
Camping Madrid Arco Iris,M-501 7 1 Villaviciosa de Odón,Collado Villalba,http://www.campingmadridarcoiris.com/,Monday: 8:00 AM – 10:00 PM Tuesday: 8:00 AM – 10:00 PM Wednesday: 8:00 AM – 10:00 PM Thursday: 8:00 AM – 10:00 PM Friday: 8:00 AM – 10:00 PM Saturday: 8:00 AM – 10:00 PM Sunday: 8:00 AM – 10:00 PM,-3.907052,40.3810174,28.974671015108097,Village,Campsite,0,1,4.0,-4.0055605,40.6308775
Camping Pico de la Miel,C. del Camping La Cabrera,Madrid,http://www.picodelamiel.com/,Monday: 9:00 AM – 9:00 PM Tuesday: 9:00 AM – 9:00 PM Wednesday: 9:00 AM – 9:00 PM Thursday: 9:00 AM – 9:00 PM Friday: 9:00 AM – 9:00 PM Saturday: 9:00 AM – 9:00 PM Sunday: 9:00 AM – 9:00 PM,-3.6163727,40.8583642,49.59153113698771,City,Campsite,0,0,3.9,-3.7037902,40.4167754
Camping Pico de la Miel,C. del Camping La Cabrera,Alcalá de Henares,http://www.picodelamiel.com/,Monday: 9:00 AM – 9:00 PM Tuesday: 9:00 AM – 9:00 PM Wednesday: 9:00 AM – 9:00 PM Thursday: 9:00 AM – 9:00 PM Friday: 9:00 AM – 9:00 PM Saturday: 9:00 AM – 9:00 PM Sunday: 9:00 AM – 9:00 PM,-3.6163727,40.8583642,46.50609856274051,Town,Campsite,0,1,3.9,-3.3688023,40.4843898
Camping Pico de la Miel,C. del Camping La Cabrera,Torrejón de Ardoz,http://www.picodelamiel.com/,Monday: 9:00 AM – 9:00 PM Tuesday: 9:00 AM – 9:00 PM Wednesday: 9:00 AM – 9:00 PM Thursday: 9:00 AM – 9:00 PM Friday: 9:00 AM – 9:00 PM Saturday: 9:00 AM – 9:00 PM Sunday: 9:00 AM – 9:00 PM,-3.6163727,40.8583642,46.16146769895123,Town,Campsite,0,1,3.9,-3.4754967,40.4567552
Camping Pico de la Miel,C. del Camping La Cabrera,Alcobendas,http://www.picodelamiel.com/,Monday: 9:00 AM – 9:00 PM Tuesday: 9:00 AM – 9:00 PM Wednesday: 9:00 AM – 9:00 PM Thursday: 9:00 AM – 9:00 PM Friday: 9:00 AM – 9:00 PM Saturday: 9:00 AM – 9:00 PM Sunday: 9:00 AM – 9:00 PM,-3.6163727,40.8583642,35.70250269244927,Town,Campsite,0,1,3.9,-3.637224499999999,40.5372512
Camping Pico de la Miel,C. del Camping La Cabrera,Majadahonda,http://www.picodelamiel.com/,Monday: 9:00 AM – 9:00 PM Tuesday: 9:00 AM – 9:00 PM Wednesday: 9:00 AM – 9:00 PM Thursday: 9:00 AM – 9:00 PM Friday: 9:00 AM – 9:00 PM Saturday: 9:00 AM – 9:00 PM Sunday: 9:00 AM – 9:00 PM,-3.6163727,40.8583642,47.72773903483805,Village,Campsite,0,1,3.9,-3.8683123,40.4737586
Camping Pico de la Miel,C. del Camping La Cabrera,Pozuelo de Alarcón,http://www.picodelamiel.com/,Monday: 9:00 AM – 9:00 PM Tuesday: 9:00 AM – 9:00 PM Wednesday: 9:00 AM – 9:00 PM Thursday: 9:00 AM – 9:00 PM Friday: 9:00 AM – 9:00 PM Saturday: 9:00 AM – 9:00 PM Sunday: 9:00 AM – 9:00 PM,-3.6163727,40.8583642,48.39889001557891,Village,Campsite,0,1,3.9,-3.8074152,40.4475272
Camping Pico de la Miel,C. del Camping La Cabrera,San Sebastián de los Reyes,http://www.picodelamiel.com/,Monday: 9:00 AM – 9:00 PM Tuesday: 9:00 AM – 9:00 PM Wednesday: 9:00 AM – 9:00 PM Thursday: 9:00 AM – 9:00 PM Friday: 9:00 AM – 9:00 PM Saturday: 9:00 AM – 9:00 PM Sunday: 9:00 AM – 9:00 PM,-3.6163727,40.8583642,33.25788697008932,Village,Campsite,0,1,3.9,-3.6261976,40.5589672
Camping Pico de la Miel,C. del Camping La Cabrera,Collado Villalba,http://www.picodelamiel.com/,Monday: 9:00 AM – 9:00 PM Tuesday: 9:00 AM – 9:00 PM Wednesday: 9:00 AM – 9:00 PM Thursday: 9:00 AM – 9:00 PM Friday: 9:00 AM – 9:00 PM Saturday: 9:00 AM – 9:00 PM Sunday: 9:00 AM – 9:00 PM,-3.6163727,40.8583642,41.456445329735644,Village,Campsite,0,1,3.9,-4.0055605,40.6308775
Camping Capfun El Escorial,M-600 km 3 500 El Escorial,Madrid,https://www.capfun.com/camping-espagne-communaute_madrid-escorial-FR.html,Monday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Tuesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Wednesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Thursday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Friday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Saturday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM Sunday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM,-4.0994837,40.6240497,40.67124335199057,City,Campsite,0,0,3.8,-3.7037902,40.4167754
Camping Capfun El Escorial,M-600 km 3 500 El Escorial,Fuenlabrada,https://www.capfun.com/camping-espagne-communaute_madrid-escorial-FR.html,Monday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Tuesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Wednesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Thursday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Friday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Saturday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM Sunday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM,-4.0994837,40.6240497,44.770160731821086,Town,Campsite,0,1,3.8,-3.8035477,40.2902056
Camping Capfun El Escorial,M-600 km 3 500 El Escorial,Parla,https://www.capfun.com/camping-espagne-communaute_madrid-escorial-FR.html,Monday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Tuesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Wednesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Thursday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Friday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Saturday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM Sunday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM,-4.0994837,40.6240497,51.0601532274328,Town,Campsite,0,1,3.8,-3.7739869,40.2373062
Camping Capfun El Escorial,M-600 km 3 500 El Escorial,Leganés,https://www.capfun.com/camping-espagne-communaute_madrid-escorial-FR.html,Monday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Tuesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Wednesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Thursday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Friday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Saturday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM Sunday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM,-4.0994837,40.6240497,42.88397321813576,Town,Campsite,0,1,3.8,-3.7686545,40.3319506
Camping Capfun El Escorial,M-600 km 3 500 El Escorial,Alcorcón,https://www.capfun.com/camping-espagne-communaute_madrid-escorial-FR.html,Monday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Tuesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Wednesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Thursday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Friday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Saturday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM Sunday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM,-4.0994837,40.6240497,38.444214640025976,Town,Campsite,0,1,3.8,-3.8278443,40.3468454
Camping Capfun El Escorial,M-600 km 3 500 El Escorial,Alcobendas,https://www.capfun.com/camping-espagne-communaute_madrid-escorial-FR.html,Monday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Tuesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Wednesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Thursday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Friday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Saturday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM Sunday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM,-4.0994837,40.6240497,40.307058882014594,Town,Campsite,0,1,3.8,-3.637224499999999,40.5372512
Camping Capfun El Escorial,M-600 km 3 500 El Escorial,Majadahonda,https://www.capfun.com/camping-espagne-communaute_madrid-escorial-FR.html,Monday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Tuesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Wednesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Thursday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Friday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Saturday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM Sunday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM,-4.0994837,40.6240497,25.72870288581274,Village,Campsite,0,1,3.8,-3.8683123,40.4737586
Camping Capfun El Escorial,M-600 km 3 500 El Escorial,Pozuelo de Alarcón,https://www.capfun.com/camping-espagne-communaute_madrid-escorial-FR.html,Monday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Tuesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Wednesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Thursday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Friday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Saturday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM Sunday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM,-4.0994837,40.6240497,31.568026908165592,Village,Campsite,0,1,3.8,-3.8074152,40.4475272
Camping Capfun El Escorial,M-600 km 3 500 El Escorial,Ávila,https://www.capfun.com/camping-espagne-communaute_madrid-escorial-FR.html,Monday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Tuesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Wednesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Thursday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Friday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Saturday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM Sunday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM,-4.0994837,40.6240497,49.34176955006376,Village,Campsite,0,1,3.8,-4.6812086,40.656685
Camping Capfun El Escorial,M-600 km 3 500 El Escorial,San Sebastián de los Reyes,https://www.capfun.com/camping-espagne-communaute_madrid-escorial-FR.html,Monday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Tuesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Wednesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Thursday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Friday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Saturday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM Sunday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM,-4.0994837,40.6240497,40.71140724209006,Village,Campsite,0,1,3.8,-3.6261976,40.5589672
Camping Capfun El Escorial,M-600 km 3 500 El Escorial,Collado Villalba,https://www.capfun.com/camping-espagne-communaute_madrid-escorial-FR.html,Monday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Tuesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Wednesday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Thursday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Friday: 9:00 AM – 1:00 PM 2:00 – 7:00 PM Saturday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM Sunday: 9:00 AM – 1:00 PM 2:00 – 6:00 PM,-4.0994837,40.6240497,7.982659972996047,Village,Campsite,0,0,3.8,-4.0055605,40.6308775
